product_url,image_url,brand,title,price
https://www.jumia.com.ng/infinix-x650b-with-an-empowered-bigger-battery-of-5000mah-6.6-hd-display-screen-has-a-fast-charge-process-42930419.html,"https://ng.jumia.is/-w_huqMfFXzaQA_4PTBC4_1sdMk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/87/389023/4.jpg?9407",Infinix ,"S4 (X626) 6.2-Inch HD+ Water Drop (3GB,32GB ROM) Android 9 Pie, 13MP+8MP+2MP Triple Rear Camera 32MP AI 4000mAh Dual SIM 4G Smartphone - Nebula Blue","198,900"
https://www.jumia.com.ng/oukitel-oukitel-wp2-4g-6.0-4gb-ram-64gb-rom-dual-sim-16.0mp2.0mp-8.0mp-10000mah-black-21995011.html,"https://ng.jumia.is/ZJn0rMsZztlA1naAo-XkEKKUtZs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/403924/1.jpg?8373",Oukitel ,"X650B, With An Empowered Bigger Battery Of 5000mAh 6.6&#039;&#039; HD Display Screen Has A Fast Charge Process","94,000"
https://www.jumia.com.ng/mi-xiaomi-redmi-8a-global-version-6.22-inch-2gb32gb-5000mah-snapdragon-439-octa-core-4g-smartphone-mobile-phone-43224026.html,"https://ng.jumia.is/0nR2-qsT8J-o6f6fF3OAcDwztNY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/11/059912/1.jpg?8460", ,"OUKITEL, WP2, 4G, 6.0&quot;, (4GB RAM + 64GB ROM), Dual SIM, (16.0MP/2.0MP + 8.0MP), 10000mAh - BLACK","24,139"
https://www.jumia.com.ng/mi-redmi-note-8-pro-6.53-inches-6gb-ram-128gb-rom-64mp20mp-camera-hybrid-dual-sim-mineral-grey-43767157.html,"https://ng.jumia.is/6-9c58-DAMsaAbWz93GQvaUSnXo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/62/042234/1.jpg?5875", ,Xiaomi Redmi 8A Global Version 6.22 Inch 2GB+32GB 5000mAh Snapdragon 439 Octa Core 4G Smartphone Mobile Phone,"31,850"
https://www.jumia.com.ng/samsung-galaxy-s7-edge-5.5-qhd4gb32gb-12mp5mp-4g-smartphone-black-34874058.html,"https://ng.jumia.is/_zbMH7QbsTXCJuuiJsj0Tap55ho=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/75/176734/1.jpg?5926",Samsung ,Redmi Note 8 Pro 6.53 Inches 6GB RAM +128GB ROM (64MP+20MP Camera) - Hybrid Dual Sim - Mineral Grey,"47,750"
https://www.jumia.com.ng/mi-xiaomi-a3-4gb128gb-6.01-snapdragon-665-octa-core-48mp-triple32mp-front-cameras-18w-qc-3.0-4030mah-grey-42898048.html,"https://ng.jumia.is/8QeuXcsZ7Kn0J9uFD7V-SHqkOec=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/047843/1.jpg?3025", ,Galaxy S7 Edge 5.5&#039;&#039; QHD(4GB+32GB) 12MP+5MP 4G Smartphone-Black,"69,999"
https://www.jumia.com.ng/bluboo-bluboo-s3-4g-mobile-phone-8500mah-nfc-6.0-10802160p-fhd-44815506.html,"https://ng.jumia.is/rQTfmoGR9h_P_YTcWjlokBRosQk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/089824/1.jpg?1009",Bluboo ,(Xiaomi) A3 4GB+128GB 6.01&quot; Snapdragon 665 Octa Core 48MP Triple+32MP  Front Cameras 18W QC 3.0 4030mAh-Grey,"23,499"
https://www.jumia.com.ng/samsung-galaxy-s7-edge-4gb-ram-32gb-rom-5.5-inch-lte-mobile-phone-12.0-mp-android-quad-core-silver-42897993.html,"https://ng.jumia.is/rtyMWuLwQ_kfSIUyJ3jB14kTmHk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/551844/1.jpg?1093",Samsung ,BLUBOO S3 4G Mobile Phone 8500mAh NFC 6.0&quot; 1080*2160P FHD+,"36,699"
https://www.jumia.com.ng/p33-5.5-android-8.1-16gb1gb-ram-4000mah-fingerprint-8mp5mp-back-camera-5mp-front-camera-face-id-champagne-gold-itel-mpg322443.html,"https://ng.jumia.is/YGhtDiBIucmJteNGMfKR8Mvpzmg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/39/979824/1.jpg?0976",Itel ,Galaxy S7 Edge 4GB RAM 32GB ROM 5.5&quot; Inch LTE Mobile Phone 12.0 MP Android Quad Core -silver,"22,000"
https://www.jumia.com.ng/oppo-realme-q-6.3-inch-full-screen-664gb-octa-core-48mp-5-camera-4035mah-vooc-20w-fast-charger-smartphone-blue-44362965.html,"https://ng.jumia.is/R12I96ULmntmw-CGIi5Y-zd2fAo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/89/556323/1.jpg?5636",Oppo ,"P33 5.5&quot; Android 8.1, 16GB+1GB RAM, 4000mAh, Fingerprint, 8MP+5MP Back Camera, 5MP Front Camera, Face ID -Champagne Gold","39,999"
https://www.jumia.com.ng/htc-desire-10-pro-5.5-464gb-dual-sim-20mp-4g-lte-android-smartphone-white-44393253.html,"https://ng.jumia.is/0dGksrPNxs7a6SMCCFWJxo3taKo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/56/926344/1.jpg?4868",Htc ,Realme Q 6.3 Inch Full Screen 6+64GB Octa Core 48MP 5 Camera 4035mAh VOOC 20W Fast Charger Smartphone Blue,"59,999"
https://www.jumia.com.ng/samsung-galaxy-a8s-6gb128gb-6.4-24mp10mp5mp-triple-cameras-snapdragon-710-octa-core-4g-smartphone-dual-sim-3400mah-silver-42218354.html,"https://ng.jumia.is/J5Ja7qA1gO2QgFJkXnVF4dHRgv0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/35/239344/1.jpg?2428",Samsung ,Desire 10 Pro 5.5&quot; 4+64GB Dual SIM 20mp 4G LTE Android Smartphone White,"45,500"
https://www.jumia.com.ng/power-3s-6.0-189-fhd-mobile-phone-mtk6763-octa-core-android-8.1-4gb64gb-16mp-4-camera-6350mah-face-id-4g-smartphone-hwz-ulefone-mpg1143707.html,"https://ng.jumia.is/1CS_SAflTxyGQNqnlqalPltEAAI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/45/381224/1.jpg?3235",Ulefone ,Galaxy A8s 6GB+128GB 6.4&quot; 24MP+10MP+5MP Triple Cameras Snapdragon 710 Octa Core 4G Smartphone Dual Sim 3400mAh-Silver,"199,800"
https://www.jumia.com.ng/tecno-kc8-6.5-inch-waterdrop-notch-a-triple-rear-camera-setup-and-a-rear-fingerprint-sensor-has-a-4000mah-battery-42739839.html,"https://ng.jumia.is/kodHrEr0QAVRXx1dI_RFzc640yU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/21/652233/1.jpg?5156",Tecno ,Power 3S 6.0&quot; 18:9 FHD+ Mobile Phone MTK6763 Octa Core Android 8.1 4GB+64GB 16MP 4 Camera 6350mAh Face ID 4G Smartphone HWZ,"68,990"
https://www.jumia.com.ng/mi-xiaomicc9-6gb64gb-6.39-fhd-48mp-triple-camera-snapdragon-710-octa-core-quick-charge-4.0-4030mah-grey-40866780.html,"https://ng.jumia.is/4kaoBkUaNiZcl908DHIbrsFisls=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/93/893724/1.jpg?8534", ,"KC8 6.5-inch Waterdrop-notch, A Triple Rear Camera Setup, And A Rear Fingerprint Sensor Has A 4,000mAh Battery","100,000"
https://www.jumia.com.ng/nokia-7-5.2-inch-16mp-rear-camera-nfc-4gb-ram-64gb-rom-snapdragon-630-octa-core-4g-smartphone-32418820.html,"https://ng.jumia.is/TOZgIJlDQnGBYiZnx0KYKMRCPV0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/08/766804/1.jpg?8063",Nokia ,(Xiaomi)CC9 6GB+64GB 6.39&quot; FHD 48MP Triple Camera Snapdragon 710 Octa Core Quick Charge 4.0 4030mAh-Grey,"21,599"
https://www.jumia.com.ng/huawei-huawei-y7-pro-2019-6.26-inch-hd-dewdrop-3gb-32gb-rom-android-8.1-oreo-13mp-2mp16mp-dual-sim-4g-smartphone-41653143.html,"https://ng.jumia.is/c6O3OrkEZNj1YebKCsL9e5KDuOk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/02/881423/1.jpg?7418",Huawei ,7 5.2 Inch 16MP Rear Camera NFC 4GB RAM 64GB ROM Snapdragon 630 Octa-Core 4G Smartphone,"29,999"
https://www.jumia.com.ng/samsung-galaxy-note-5-5.7-inch-4gb-ram-32gb-rom-16.0mp-lte-4g-android-smartphone-42898009.html,"https://ng.jumia.is/GFPUDtvTrqiPWGLnViWQqIqQkiU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/089824/1.jpg?0976",Samsung ,Galaxy Note 5  5.7&#039;&#039; Inch 4GB RAM 32GB ROM 16.0MP LTE 4G Android Smartphone,"63,500"
https://www.jumia.com.ng/umidigi-umidigi-f1-android-9.0-6.3-fhd-128gb-rom-4gb-ram-18w-fast-charge-smartphone-25141792.html,"https://ng.jumia.is/C54jjV65iYIJsn0sE5W-9OB_ioQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/29/714152/1.jpg?9480",UMIDIGI ,UMIDIGI F1 Android 9.0 6.3&quot; FHD+ 128GB ROM 4GB RAM 18W Fast Charge Smartphone,"93,500"
https://www.jumia.com.ng/wiko-view-2-pro-6.0-4g-4gb64gb-android-8.0-face-id-fingerprint-nfc-ota-otg-eu-black-21866730.html,"https://ng.jumia.is/eLTwLnFbyA7y3kxjCUW_0kUL_xk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/03/766812/1.jpg?5413",Wiko ,View 2 Pro - 6.0&quot; 4G 4GB/64GB Android 8.0 Face ID Fingerprint NFC OTA OTG EU- Black,"63,900"
https://www.jumia.com.ng/gionee-m5-plus-silver-3gb-ram-64gb-rom-5mp13mp-camera-5020mah-battery-dual-sim-4g-amoled-6-inch-fhd-display-39148625.html,"https://ng.jumia.is/x1qYLDAIokf1_xKqzOmpX4WOcZQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/684193/1.jpg?6332",Gionee ,"M5 Plus Silver (3GB RAM +64GB ROM ,5MP+13MP Camera, 5020mAh Battery, Dual SIM 4G, Amoled 6 Inch FHD Display)","109,900"
https://www.jumia.com.ng/infinix-hot-8-x650c-6.6-fhd-32gb-2gb-4g-andriod-9-pie-5000mah-13mp2mpqvga-ai-triple-camera-8mp-selifie-cyan-44256761.html,"https://ng.jumia.is/cvwFqePUnw-8paF2mvTjJClXpR4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/16/765244/1.jpg?9079",Infinix ,"Hot 8 (X650C) - 6.6&quot; FHD - 32GB, 2GB -4G- Andriod 9 Pie - 5000mAh - 13MP+2MP+QVGA AI Triple Camera + 8MP Selifie  -Cyan","87,300"
https://www.jumia.com.ng/huawei-glabal-huawei-y9-lx2-2018-3gb-32gb-4000-mah-big-battery-face-unlock-smartphone-44143215.html,"https://ng.jumia.is/nevaXRHBohMFZYCqfIcW1chkm04=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/51/234144/1.jpg?9486",Huawei ,Glabal Huawei Y9-LX2 2018 3GB 32GB 4000 MAh BIG BATTERY FACE UNLOCK Smartphone,"104,760"
https://www.jumia.com.ng/samsung-galaxy-a40s-6gb64gb-6.4-13mp-triple-cameras-exynos-7904-octa-core-facefingerprint-id-unlock-5000mah-blue-42217981.html,"https://ng.jumia.is/aqZCOOgS-2yQbshXarqKsV-RXJw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/18/971224/1.jpg?3129",Samsung ,Galaxy A40S 6GB+64GB 6.4&quot; 13MP Triple Cameras Exynos 7904 Octa Core Face&amp;Fingerprint ID Unlock 5000mAh-Blue,"39,800"
https://www.jumia.com.ng/umidigi-a5-pro-6.3-fhd-waterdrop-screen-4gb-32gb-rom-android-9.0-16mp-triple-camera-octa-core-4g-smartphone-global-band-44864572.html,"https://ng.jumia.is/Tr5CDBJ6wbvM8nAaPYXbNHUhBLA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/27/546844/1.jpg?6569",UMIDIGI ,"A5 Pro 6.3&#039; FHD+ Waterdrop Screen (4GB, 32GB ROM) Android 9.0 16MP Triple Camera Octa Core 4G Smartphone (Global Band)","99,990"
https://www.jumia.com.ng/tecno-pouvoir-3-lb7-6.2-hd-5000mah-battery-4g-lte-32gb-2gb-ram-13mp-13mp-camera-fingerprint-champagne-gold-42634168.html,"https://ng.jumia.is/uQaBa-6nFS_NCMkVAbVe9WIKM3c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/86/143624/1.jpg?0494",Tecno ,"Pouvoir 3 (LB7) 6.2&quot; HD+, 5000mAh Battery, 4G LTE, 32GB + 2GB RAM, 13MP + 13MP Camera, Fingerprint, - Champagne Gold","39,000"
https://www.jumia.com.ng/nokia-nokia-5.1-plus-global-version-4g-smartphone-3gb-32gb-5.8-inch-hd-display-13mp-5mp-mtk-helio-p60-mobile-phone-44577588.html,"https://ng.jumia.is/h71Ie69VY0l-W_vgB9XRgjc_mGE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/88/577544/1.jpg?9188",Nokia ,Nokia 5.1 Plus Global Version 4G Smartphone 3GB 32GB 5.8 Inch HD+ Display 13MP + 5MP MTK Helio P60 Mobile Phone,"1,000,000"
https://www.jumia.com.ng/blackview-blackview-bv6000s-mobile-phone-android-6.0-mtk6737-quad-core-4g-fdd-lte-2gb16gb-13.0mp-ip68-waterproof-smartphone-black-14803496.html,"https://ng.jumia.is/92XLt3M_gf_vOd3HrzKOBV146MA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/430841/1.jpg?4034",Blackview ,Blackview BV6000S Mobile Phone Android 6.0 MTK6737 Quad Core 4G FDD LTE 2GB+16GB 13.0MP IP68 Waterproof Smartphone-Black,"86,009"
https://www.jumia.com.ng/tecno-camon-12-pro-cc9-6.4-inch-hd-6gb-ram-64gb-rom-androidtm-9-pie-16mp8mp2mp32mp-dual-sim-4g-lte-smartphone-dawn-blue-43566333.html,"https://ng.jumia.is/NU9ROwMEAImc82RYp3wS_mZ9P5w=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/366534/1.jpg?5052",Tecno ,"Camon 12 PRO (CC9) 6.4-Inch HD (6GB RAM, 64GB ROM) Android™ 9 Pie, (16MP+8MP+2MP)+32MP, Dual SIM 4G LTE Smartphone- Dawn Blue","149,140"
https://www.jumia.com.ng/tecno-phantom-9-ab7-6gb-ram-128gb-rom-android-pie-lapland-aurora-free-tempered-glass-36509457.html,"https://ng.jumia.is/KAHIz8Be56wRUSjhZH0HiagmFsM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/75/490563/1.jpg?1516",Tecno ,Phantom 9 AB7 6GB RAM 128GB ROM Android Pie Lapland Aurora+ Free Tempered Glass,"37,800"
https://www.jumia.com.ng/redmi-note-8-pro-6.53-inch-664gb-4500mah-smartphone-white-44618718.html,"https://ng.jumia.is/_ivY1yWm5M_-ASa8sQLr6HnIcoU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/81/781644/1.jpg?6371",Redmi ,Note 8 Pro 6.53 Inch 6+64GB 4500mAh SmartPhone White,"151,200"
https://www.jumia.com.ng/huawei-y6-pro-2017-5-3gb32gb-dual-sim-13mp-camera-smartphone-42431090.html,"https://ng.jumia.is/JSTA0v64Hgn7cyKa107KEjK6jWY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/09/013424/1.jpg?9467",Huawei ,Y6 Pro 2017 5&quot; 3GB+32GB Dual SIM 13MP Camera Smartphone,"38,500"
https://www.jumia.com.ng/tecno-camon-12-pro-cc9-6.4-inch-hd-6gb-ram-64gb-rom-androidtm-9-pie-16mp8mp2mp32mp-dual-sim-4g-lte-smartphone-dawn-blue-43279889.html,"https://ng.jumia.is/AvvUyHTUzWSdSIHt2ur05xVRq-c=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/98/897234/1.jpg?4779",Tecno ,"Camon 12 PRO (CC9) 6.4-Inch HD (6GB RAM, 64GB ROM) Android™ 9 Pie, (16MP+8MP+2MP)+32MP, Dual SIM 4G LTE Smartphone-dawn Blue","45,000"
https://www.jumia.com.ng/mi-redmi-8-6.22-inch-4gb-ram-64gb-rom-android-9.0-pie-12mp-2mp-8mp-5000mah-lte-smartphone-onyx-black-43767158.html,"https://ng.jumia.is/dfgbaCSZpm-KMmJPOpUeW2kcUM8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/85/176734/1.jpg?9196", ,Redmi 8 6.22 Inch (4GB RAM 64GB ROM) Android 9.0 Pie (12MP + 2MP) + 8MP 5000mAh LTE Smartphone - Onyx Black,"38,813"
https://www.jumia.com.ng/ulefone-p6000-plus-4g-phablet-6-inch-android-9.0-mt6739ww-quad-core3gb-ram-32gb-rom13.0mp-5.0mp-6350mah-battery-black-40368952.html,"https://ng.jumia.is/yBXL0c2j0ymMgLHN2BbKI5CV9fw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/25/986304/1.jpg?1676",Ulefone ,P6000 Plus 4G Phablet( 6 Inch )Android 9.0 MT6739WW Quad Core(3GB RAM 32GB ROM)13.0MP + 5.0MP 6350mAh Battery-Black,"62,000"
https://www.jumia.com.ng/redmi-redmi-7a-4g-smartphone-5.45-inch-android-9.0-octa-core-2gb-ram-16gb-rom-13mp-rear-camera-4000mah-battery-44260596.html,"https://ng.jumia.is/ObPtGHBsEZrBwgL7s-ISD6k_E9o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/69/506244/1.jpg?5094",Redmi ,Redmi 7A 4G Smartphone 5.45 Inch Android 9.0 Octa Core 2GB RAM 16GB ROM 13MP Rear Camera 4000mAh Battery,"61,000"
https://www.jumia.com.ng/doogee-s95-pro-rugged-phone-48mp-camera-8gb128gb-mil-std-810g-6.3-inch-android-9.0-pie-4g-smartphone-black-44393232.html,"https://ng.jumia.is/paYJrxTaODrPZMgGHar17eySpCw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/23/239344/1.jpg?8949",Doogee ,S95 Pro Rugged Phone 48MP Camera 8GB+128GB MIL-STD-810G 6.3 Inch Android 9.0 Pie 4G Smartphone - Black,"70,000"
https://www.jumia.com.ng/huawei-honor-8x-max-6gb128gb-7.12dual-camera-snapdragon-660-octa-core-fingerprint-unlock-dual-sim-18w-qc-5000mah-black-42159264.html,"https://ng.jumia.is/19K-h6if6LeyrVNErO3T9uGrtqc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/295124/1.jpg?1617",Huawei ,Honor 8X Max 6GB+128GB 7.12&quot;Dual Camera Snapdragon 660 Octa Core Fingerprint Unlock Dual SIM 18W QC 5000mAh-Black,"85,500"
https://www.jumia.com.ng/mi-xiaomi-9t-4g-6.39-inch-6gb-ram-128gb-rom-octa-core-48.0mp-13.0mp-8.0mp-rear-camera-blue-42669090.html,"https://ng.jumia.is/YtGcu4-_uhfnyPIR0e6M8QP90iU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/09/096624/1.jpg?4031", ,"Xiaomi  9T, 4G, 6.39 Inch (6GB RAM + 128GB ROM) Octa Core, 48.0MP + 13.0MP + 8.0MP Rear Camera - Blue","83,990"
